Index,CountryCode,Country,CityCode,CityName,Note,Latitude,Longitude,pop1950,pop1960,pop1970,pop1980,pop1990,pop2000,pop2010,pop2015,pop2020,pop2030,pop2035
1520,112,Belarus,20346,Grodno,,53.6884,23.8258,0.064669,0.078966,0.134645,0.204462,0.274165,0.305284,0.33139,0.359722,0.386787,0.405769,0.405865
1521,608,Philippines,895000025,Binan,,14.303635,121.078149,0.019662,0.033999,0.058552,0.084349,0.13529,0.202338,0.284855,0.33216,0.386751,0.49003,0.542784
1522,410,Republic of Korea,21746,Gumi,100,36.119127,128.345482,0.013733,0.026879,0.052597,0.102942,0.20144,0.262452,0.338833,0.363065,0.386622,0.408767,0.413778
1523,716,Zimbabwe,22511,Chitungwiza,,-18.01274,31.07555,0.038645,0.061569,0.09808,0.156261,0.248923,0.312294,0.349406,0.367101,0.386452,0.475422,0.552027
1524,604,Peru,22073,Huancayo,,-12.06667,-75.23333,0.040605,0.061537,0.112404,0.160115,0.230602,0.288067,0.336009,0.361453,0.386366,0.436047,0.461101
1525,466,Mali,23401,Sikasso,,11.3135,-5.6697,0.015695,0.019127,0.032826,0.054867,0.087897,0.149693,0.240442,0.30474,0.386262,0.607352,0.740843
1526,826,UK,22886,Stoke-on-Trent (The Potteries),,53.0042,-2.1854,0.399837,0.412867,0.397466,0.378203,0.368638,0.362857,0.371994,0.378671,0.386013,0.410397,0.423494
1527,124,Canada,20405,Victoria,31,48.4329,-123.3693,0.104831,0.149243,0.182017,0.230612,0.281614,0.310564,0.342071,0.363684,0.385999,0.424463,0.442885
1528,356,India,21233,Dindigul,,10.36896,77.98036,0.076653,0.091899,0.125375,0.16143,0.181192,0.214076,0.286712,0.333249,0.385742,0.492196,0.54787
1529,156,China,23879,Enping,38,22.185314,112.304801,0.028499,0.039725,0.055368,0.077178,0.10757,0.149943,0.240364,0.305077,0.38567,0.497042,0.519477
1530,356,India,206049,Ottappalam,,10.76667,76.38333,0.032709,0.032951,0.054952,0.058208,0.081411,0.136035,0.229805,0.2987,0.385296,0.526817,0.58664
1531,400,Jordan,205779,Al-Quwaysimah,,31.916667,35.95,0.003122,0.006255,0.012532,0.025112,0.050312,0.100818,0.202852,0.288208,0.385288,0.460285,0.493047
1532,608,Philippines,22105,Lipa City,,13.941883,121.162665,0.054862,0.071553,0.093315,0.121724,0.160149,0.219398,0.284908,0.331531,0.385246,0.4875,0.539977
1533,76,Brazil,20172,Anápolis,,-16.32667,-48.95278,0.01835,0.048057,0.088419,0.158984,0.218729,0.279604,0.32844,0.356583,0.384679,0.421582,0.4334
1534,458,Malaysia,21809,Kuala Terengganu,,5.3302,103.1408,0.019868,0.039055,0.099388,0.180514,0.222801,0.255482,0.314669,0.34924,0.384369,0.453943,0.484467
1535,840,USA,23016,Huntsville,,34.729703,-86.589848,0.047131,0.07623,0.146742,0.15445,0.181071,0.214828,0.288815,0.334884,0.384082,0.442577,0.461856
1536,566,Nigeria,21985,Effon Alaiye,,7.65,4.91667,0.044515,0.06054,0.082326,0.111962,0.152254,0.207063,0.281579,0.328366,0.383566,0.548173,0.649775
1537,404,Kenya,21712,Nakuru,,-0.28333,36.06667,0.019582,0.03397,0.049945,0.097466,0.168047,0.224416,0.292994,0.33479,0.383461,0.549833,0.664542
1538,156,China,20602,Linqing,38,36.84556,115.71167,0.003707,0.008959,0.021649,0.052323,0.126431,0.305575,0.341974,0.361772,0.383372,0.441451,0.461079
1539,598,Papua New Guinea,22064,Port Moresby,,-9.44314,147.17972,0.0157,0.029103,0.067801,0.122172,0.195319,0.254012,0.311545,0.345048,0.382516,0.503985,0.602618
1540,566,Nigeria,21995,Ikot Ekpene,,5.17938,7.71082,0.022127,0.033247,0.049951,0.075054,0.112762,0.169432,0.254555,0.312024,0.382502,0.563762,0.668371
1541,156,China,20580,Jiuquan,38,39.737966,98.504228,0.00219,0.005188,0.012287,0.029109,0.068943,0.163326,0.25215,0.310985,0.382363,0.484113,0.505913
1542,156,China,23611,Dujiangyan,38,30.996625,103.628081,0.003132,0.007456,0.017745,0.042245,0.100546,0.254363,0.31559,0.347204,0.382169,0.450859,0.47097
1543,586,Pakistan,22045,Kasur,,31.115,74.454722,0.062336,0.07381,0.096495,0.150513,0.198091,0.253609,0.311951,0.345982,0.38172,0.478275,0.54135
1544,586,Pakistan,22047,Mardan,,34.20195,72.05254,0.048397,0.075798,0.106955,0.145095,0.194953,0.25626,0.313358,0.346518,0.38122,0.476778,0.53965
1545,792,Turkey,22709,Manisa,,38.61202,27.42646,0.017165,0.031231,0.056813,0.103367,0.156758,0.212918,0.29344,0.336459,0.38119,0.444293,0.466748
1546,764,Thailand,205963,Sakon Nakhon,117,17.161111,104.147222,0.014427,0.016541,0.019028,0.025352,0.061449,0.148455,0.311831,0.348655,0.381084,0.430557,0.451117
1547,862,Venezuela (Bolivarian Republic of),23214,Barinas,,8.62261,-70.20749,0.00827,0.024009,0.051061,0.101152,0.151912,0.217687,0.290246,0.333312,0.380483,0.443821,0.465715
1548,156,China,20635,Pingliang,38,35.53917,106.68611,0.015954,0.025202,0.039807,0.062884,0.099325,0.156904,0.244727,0.305646,0.380401,0.485387,0.507267
1549,203,Czechia,20881,Brno,,49.19522,16.60796,0.285794,0.312384,0.333155,0.370129,0.38718,0.376966,0.377232,0.377802,0.378485,0.383329,0.385432
1550,112,Belarus,20355,Vitebsk,,55.19048,30.2033,0.105116,0.157278,0.23397,0.303879,0.346443,0.34118,0.350041,0.365235,0.377966,0.386948,0.386983
1551,231,Ethiopia,20930,Nazret,,8.540869,39.271569,0.014257,0.0234,0.038399,0.063022,0.10342,0.163565,0.250133,0.307335,0.377819,0.576756,0.701185
1552,686,Senegal,22442,Thies,105,14.8,-16.933333,0.030129,0.065704,0.094939,0.135589,0.19111,0.228941,0.291278,0.331217,0.377286,0.5214,0.617065
1553,608,Philippines,895000024,Cabuyao,,14.247142,121.136672,0.013581,0.020955,0.032244,0.046572,0.067276,0.108144,0.25016,0.307662,0.37722,0.49398,0.547263
1554,380,Italy,21580,Pescara,66,42.46024,14.21021,0.20765,0.232451,0.271572,0.307309,0.322327,0.330259,0.352507,0.365376,0.377134,0.3903,0.395409
1555,840,USA,23455,Myrtle Beach,,33.68906,-78.88669,0.007579,0.01327,0.023233,0.040681,0.071221,0.124709,0.218332,0.288897,0.376624,0.470968,0.491714
1556,566,Nigeria,22020,Saki,,8.66667,3.38333,0.021042,0.029859,0.042365,0.060116,0.085296,0.137978,0.228,0.293098,0.376254,0.571118,0.677206
1557,276,Germany,204298,Bochum,,51.48333,7.21667,0.35727,0.370669,0.385051,0.399995,0.394761,0.391988,0.376862,0.363294,0.375992,0.385716,0.38922
1558,76,Brazil,20181,Bauru,,-22.31472,-49.06056,0.051734,0.084531,0.119529,0.178865,0.246316,0.309922,0.337938,0.357359,0.375733,0.405078,0.416395
1559,840,USA,23138,Scranton,,41.410629,-75.667411,0.505989,0.444162,0.426511,0.406052,0.38815,0.385144,0.381409,0.379555,0.375329,0.39343,0.410346
1560,804,Ukraine,22795,Vinnitsa,,49.23278,28.48097,0.079555,0.131058,0.215273,0.321051,0.370674,0.358681,0.365882,0.371091,0.375311,0.373815,0.372667
1561,458,Malaysia,206413,Sandakan,,5.8402,118.1179,0.02884,0.048314,0.080925,0.110727,0.151289,0.276606,0.323475,0.349723,0.375248,0.436043,0.46532
1562,250,France,20992,Saint-Étienne,,45.43333,4.4,0.352055,0.383495,0.412337,0.411518,0.406893,0.379964,0.372008,0.373254,0.374879,0.392951,0.404825
1563,156,China,20599,Liaoyuan,38,42.90361,125.13583,0.110552,0.145608,0.191766,0.252574,0.33264,0.384892,0.380138,0.376743,0.374789,0.414504,0.432834
1564,356,India,21401,Shimoga,,13.93157,75.56791,0.044947,0.062443,0.099128,0.147862,0.189963,0.268018,0.319186,0.346143,0.374643,0.45797,0.509648
1565,156,China,20743,Xinzhou,38,38.417329,112.733107,0.023974,0.036785,0.056434,0.086589,0.132842,0.203826,0.277035,0.322304,0.374495,0.45734,0.477836
1566,729,Sudan,22585,Wad Medani,,14.40118,33.51989,0.038081,0.062601,0.102895,0.137357,0.190673,0.245817,0.303092,0.336595,0.374483,0.508449,0.608883
1567,566,Nigeria,21991,Ife,,7.477328,4.558853,0.107334,0.11257,0.115,0.144,0.18,0.23,0.293,0.330708,0.37427,0.524192,0.621278
1568,356,India,21398,Shahjahanpur,,27.88333,79.91667,0.105182,0.1168,0.141914,0.200298,0.256297,0.317384,0.34606,0.359747,0.373738,0.445071,0.495219
1569,380,Italy,205164,Treviso,66,45.66667,12.245,0.212684,0.218787,0.244055,0.266822,0.277653,0.295806,0.332067,0.353122,0.373647,0.392868,0.398046
1570,356,India,21201,Bihar Sharif,,25.18333,85.51667,0.062514,0.077446,0.098264,0.147203,0.197534,0.22989,0.292408,0.330942,0.373322,0.46857,0.521523
1571,156,China,23629,Gongzhuling,38,43.50075,124.81979,0.027322,0.044137,0.071291,0.115166,0.186018,0.3005,0.336703,0.354151,0.37321,0.428223,0.447254
1572,156,China,23625,Gaoping,38,35.797693,112.923038,0.00308,0.005238,0.008907,0.015148,0.025757,0.113347,0.209306,0.280175,0.37292,0.496683,0.5192
1573,608,Philippines,22087,Baguio City,,16.410801,120.590156,0.03347,0.051209,0.078338,0.119867,0.184335,0.253369,0.319493,0.344917,0.37268,0.450196,0.498525
1574,156,China,20653,Sanming,38,26.264076,117.619053,0.031682,0.049169,0.076297,0.118409,0.183741,0.285155,0.327356,0.348914,0.372443,0.43086,0.45003
1575,484,Mexico,21831,Ciudad Obregón,,27.48333,-109.93333,0.031148,0.068187,0.116144,0.165927,0.22119,0.252085,0.299184,0.333988,0.372416,0.436135,0.459872
1576,392,Japan,21645,Nagano,68,36.65139,138.18111,0.104642,0.119095,0.135539,0.17555,0.266186,0.387883,0.381765,0.377794,0.371971,0.356172,0.347318
1577,356,India,21166,Anand,,22.56667,72.93333,0.025078,0.039263,0.057506,0.081991,0.166184,0.215246,0.282839,0.324787,0.371559,0.470558,0.523762
1578,392,Japan,21674,Toyohashi,68,34.76667,137.38333,0.096447,0.11,0.139486,0.190977,0.263705,0.36425,0.376453,0.374861,0.371026,0.359017,0.351934
1579,508,Mozambique,21917,Tete,,-16.15639,33.58667,0.028342,0.037952,0.050817,0.045153,0.073759,0.117689,0.189691,0.265662,0.37065,0.609577,0.74402
1580,840,USA,23120,Round Lake Beach-McHenry-Grayslake,,42.354045,-88.100529,0.008078,0.011912,0.017771,0.041832,0.098444,0.228245,0.292166,0.330561,0.370214,0.420168,0.438433
1581,156,China,23606,Donggang,38,39.883429,124.146248,0.004171,0.009226,0.020401,0.045125,0.099788,0.220717,0.28852,0.326875,0.370168,0.444699,0.464584
1582,76,Brazil,20270,Rio Branco,,-9.97472,-67.81,0.009371,0.016933,0.034066,0.086081,0.157295,0.225742,0.307734,0.338886,0.370129,0.408845,0.420325
1583,724,Spain,22520,Alicante,,38.34517,-0.48149,0.103833,0.120597,0.180879,0.246374,0.273464,0.283377,0.322958,0.347407,0.369758,0.386097,0.389893
1584,156,China,20735,"Xingyi, Guizhou",38,25.09446,104.898285,0.003404,0.008308,0.020272,0.049475,0.120719,0.294625,0.334124,0.351111,0.369672,0.42392,0.442758
1585,356,India,21154,Aizawl,,23.72444,92.7175,0.006625,0.013592,0.029904,0.070354,0.147834,0.222506,0.288553,0.327141,0.369648,0.464452,0.516943
1586,156,China,23871,Dashiqiao,38,40.63732,122.50251,0.003136,0.007644,0.018629,0.045413,0.110679,0.258836,0.312459,0.339384,0.368955,0.431836,0.451079
1587,158,Taiwan,895000379,Jilong,,25.130874,121.736127,0.174172,0.2072,0.246478,0.293217,0.348803,0.385778,0.379096,0.373728,0.368947,0.379162,0.385218
1588,484,Mexico,21879,Zacatecas,,22.77559,-102.57218,0.030392,0.039711,0.064825,0.105991,0.200651,0.244896,0.310116,0.338167,0.368616,0.42548,0.4486
1589,392,Japan,21669,Takasaki,68,36.33333,139.01667,0.038548,0.060682,0.095513,0.132638,0.224799,0.358233,0.370978,0.370905,0.368559,0.35945,0.353749
1590,156,China,20504,Emeishan,38,29.60065,103.485573,0.003108,0.006352,0.012978,0.026523,0.054191,0.125295,0.216402,0.282969,0.368194,0.483342,0.505212
1591,364,Iran (Islamic Republic of),21495,Gorgan,,36.84165,54.44361,0.016254,0.032769,0.062342,0.1043,0.156394,0.216932,0.314021,0.34525,0.36795,0.41197,0.429046
1592,356,India,21182,Bathinda,,30.2,74.95,0.034201,0.050879,0.064242,0.12179,0.156707,0.2128,0.280619,0.321848,0.367767,0.465407,0.518026
1593,356,India,21357,Palakkad,,10.7725,76.65139,0.068443,0.077053,0.0943,0.11635,0.175039,0.226179,0.288795,0.326338,0.367565,0.460895,0.512977
1594,608,Philippines,895000029,Tarlac,,15.447035,120.469642,0.072819,0.099438,0.135848,0.176196,0.209371,0.263326,0.319074,0.342088,0.367149,0.441618,0.489014
1595,356,India,21396,Santipur,,23.24722,88.43302,0.041437,0.065187,0.077961,0.130646,0.178593,0.221919,0.285463,0.324232,0.367014,0.461667,0.513846
1596,356,India,21276,Ichalkaranji,61,16.7,74.46667,0.026721,0.048921,0.084256,0.157291,0.230333,0.282241,0.322697,0.344346,0.366914,0.444066,0.494146
1597,380,Italy,21586,Reggio Emilia,66,44.69825,10.63125,0.21292,0.218035,0.236541,0.254394,0.262637,0.282893,0.321748,0.344378,0.366694,0.387108,0.392219
1598,398,Kazakhstan,21684,Taraz,,42.9,71.36667,0.08861,0.121128,0.190279,0.268866,0.307652,0.329509,0.326671,0.350125,0.366386,0.397425,0.422518
1599,566,Nigeria,206384,Birnin Kebbi,,12.45389,4.1975,0.011183,0.020066,0.036,0.064,0.114,0.168,0.248,0.301325,0.366254,0.536887,0.63649
1600,792,Turkey,22726,Sivas,,39.75,37.033333,0.058418,0.087432,0.13084,0.171427,0.221525,0.250839,0.302013,0.323503,0.365766,0.425759,0.447275
1601,188,Costa Rica,204066,Alajuela,,10.01667,-84.21667,0.013944,0.018227,0.029286,0.039555,0.063834,0.123573,0.213224,0.280098,0.365584,0.470276,0.491727
1602,156,China,23703,Qufu,38,35.59667,116.99111,0.003124,0.00709,0.016086,0.036505,0.082823,0.24766,0.300827,0.331553,0.365574,0.431758,0.451021
1603,608,Philippines,22090,Butuan,,8.94917,125.54361,0.034894,0.081235,0.131143,0.173291,0.228408,0.267936,0.310544,0.336602,0.365112,0.44215,0.489623
1604,156,China,23752,Luoding,38,22.770797,111.565963,0.003127,0.007211,0.016625,0.03834,0.088395,0.213455,0.282104,0.320936,0.364909,0.439511,0.459171
1605,729,Sudan,22578,Kassala,,15.45099,36.39998,0.030312,0.051333,0.08692,0.129268,0.204296,0.263391,0.309219,0.335069,0.364024,0.486799,0.582906
1606,364,Iran (Islamic Republic of),205449,Shahriyar,,35.65944444,51.05916667,0.00261,0.004613,0.008148,0.014873,0.029606,0.071414,0.232006,0.293284,0.363622,0.448386,0.46723
1607,156,China,23927,Wanning,38,18.795537,110.382562,0.003106,0.006244,0.012551,0.025233,0.05072,0.127925,0.217443,0.281564,0.362912,0.473538,0.494947
1608,608,Philippines,22101,Iligan,,8.227401,124.242586,0.03089,0.05969,0.104906,0.168197,0.227278,0.285653,0.323433,0.342288,0.362769,0.432858,0.479292
1609,156,China,23828,Qidong,38,31.813433,121.657662,0.003119,0.006819,0.014906,0.032592,0.071246,0.177954,0.256676,0.305343,0.362526,0.448865,0.469017
1610,484,Mexico,21832,Ciudad Victoria,,23.73333,-99.13333,0.031917,0.050963,0.085671,0.140511,0.19672,0.250885,0.305598,0.332822,0.362348,0.41792,0.440627
1611,231,Ethiopia,20926,Gondar,,12.6,37.46667,0.0279,0.038209,0.052322,0.071653,0.098119,0.149058,0.236241,0.292522,0.362314,0.555738,0.675651
1612,840,USA,23004,Greensboro,,36.073233,-79.791751,0.084229,0.123982,0.152681,0.171017,0.196066,0.268897,0.312993,0.337686,0.361153,0.397996,0.415227
1613,356,India,21423,Tumkur,,13.34222,77.10167,0.034827,0.046429,0.068412,0.105562,0.173942,0.243613,0.298271,0.32861,0.361148,0.445806,0.496139
1614,32,Argentina,20084,San Salvador de Jujuy,18,-24.19456,-65.29712,0.033863,0.043904,0.081357,0.124009,0.177107,0.263341,0.314069,0.336872,0.361106,0.402135,0.418608
1615,484,Mexico,21854,Monclova,,26.9,-101.41667,0.019156,0.043245,0.080342,0.155401,0.262033,0.284047,0.317656,0.338517,0.360876,0.410672,0.432952
1616,156,China,20747,Yaan,38,29.987422,102.994516,0.020775,0.032133,0.049692,0.076857,0.118858,0.183833,0.258131,0.305371,0.360612,0.444965,0.464933
1617,250,France,20998,Tours,,47.38333,0.68333,0.125397,0.160019,0.220717,0.287423,0.316108,0.334056,0.347307,0.353679,0.36036,0.381213,0.392753
1618,764,Thailand,205936,Chanthaburi,117,12.609444,102.104444,0.007556,0.010872,0.01562,0.021634,0.05908,0.15907,0.241409,0.297406,0.36026,0.434635,0.455562
1619,156,China,23781,Yunfu,38,22.93056,112.0373,0.003134,0.00756,0.018232,0.043983,0.106074,0.240274,0.297007,0.32676,0.359668,0.424315,0.443243
1620,643,Russian Federation,22386,Vladimir,,56.13655,40.39658,0.124258,0.171794,0.236813,0.303001,0.343936,0.321244,0.344285,0.353526,0.359277,0.361177,0.361909
1621,410,Republic of Korea,21755,Pohang,100,36.017205,129.360216,0.016141,0.035473,0.077938,0.171277,0.313414,0.331557,0.331833,0.346189,0.359226,0.373574,0.378118
1622,356,India,21360,Parbhani,,19.26667,76.78333,0.032495,0.036562,0.059255,0.105234,0.18337,0.254047,0.303727,0.330558,0.359015,0.439837,0.489475
1623,528,Netherlands,21935,Eindhoven,,51.44083,5.47778,0.153807,0.220384,0.265317,0.283359,0.286735,0.304056,0.328683,0.343544,0.358966,0.382243,0.387899
1624,112,Belarus,20344,Brest,,52.09755,23.68775,0.065685,0.079073,0.12433,0.186798,0.260201,0.289737,0.312985,0.336554,0.358587,0.374001,0.374076
1625,156,China,23657,Huixian,38,35.467213,113.801263,0.003109,0.00637,0.013052,0.026747,0.0548,0.181267,0.258896,0.304928,0.358553,0.441217,0.46101
1626,608,Philippines,895000022,San Pedro,,14.348896,121.039243,0.006315,0.014528,0.033271,0.075483,0.157422,0.232332,0.295264,0.325274,0.358418,0.438424,0.485525
1627,818,Egypt,22829,Az-Zaqazig,,30.5875,31.50194444,0.090553,0.123564,0.169459,0.217134,0.253227,0.279779,0.316863,0.337216,0.358378,0.425412,0.475146
1628,12,Algeria,20009,Annaba,,36.9,7.76667,0.099741,0.13595,0.192064,0.26691,0.312885,0.333805,0.345278,0.351158,0.358241,0.410307,0.439473
1629,250,France,20951,Béthune,,50.53333,2.63333,0.126316,0.139889,0.144837,0.278237,0.349035,0.347752,0.35374,0.355742,0.358084,0.375878,0.387239
1630,204,Benin,20890,Parakou,,9.33716,2.63031,0.005567,0.012804,0.02944,0.064194,0.097001,0.141124,0.222993,0.282736,0.357912,0.530761,0.629075
1631,840,USA,23034,Lafayette,,30.224162,-92.019734,0.037639,0.054628,0.079277,0.114363,0.130623,0.179636,0.254936,0.30371,0.357602,0.419033,0.437329
1632,356,India,21330,Maunath Bhanjan,,25.947485,83.558986,0.034415,0.047703,0.062772,0.084617,0.132577,0.206504,0.273768,0.313435,0.35754,0.45197,0.503068
1633,170,Colombia,20829,Neiva,,2.9273,-75.28188,0.031306,0.058824,0.095803,0.143429,0.210754,0.269278,0.316851,0.339335,0.357215,0.383683,0.396322
1634,840,USA,23188,Youngstown,,41.096258,-80.649299,0.299717,0.373299,0.396463,0.433825,0.414517,0.416667,0.386833,0.372725,0.357213,0.367029,0.382766
1635,643,Russian Federation,22245,Chita,,52.03171,113.50087,0.131688,0.179801,0.24474,0.310473,0.359662,0.325165,0.324203,0.341468,0.357079,0.365569,0.366348
1636,566,Nigeria,21997,Ilesha,,7.61667,4.73333,0.063299,0.105223,0.11,0.114,0.119,0.171,0.247,0.296865,0.357052,0.519891,0.616317
1637,729,Sudan,22573,Al Gadarif,,14.03493,35.38344,0.011381,0.024719,0.053675,0.100743,0.167101,0.225393,0.283236,0.317543,0.35655,0.48695,0.583157
1638,156,China,23780,Yushu,38,44.824348,126.551011,0.028048,0.042212,0.063523,0.095602,0.143866,0.216519,0.278634,0.315231,0.356496,0.427904,0.447036
1639,156,China,23811,Wenchang,38,19.613959,110.75047,0.003115,0.006646,0.014179,0.030253,0.064539,0.169907,0.248752,0.297937,0.356073,0.442735,0.462624
1640,156,China,20765,Yining,38,43.919634,81.316125,0.043066,0.061269,0.087159,0.124001,0.176399,0.250962,0.299691,0.326505,0.356001,0.417459,0.436066
1641,156,China,23656,Huazhou,38,21.657237,110.639112,0.003131,0.007389,0.017438,0.04116,0.097132,0.191902,0.263141,0.306193,0.355837,0.434604,0.454081
1642,450,Madagascar,21793,Antsirabe,,-19.8664,47.03347,0.009767,0.020237,0.046019,0.089988,0.11643,0.155561,0.21469,0.277305,0.355832,0.547211,0.658563
1643,356,India,21168,Ranipet,,12.93148,79.332312,0.065341,0.074952,0.091042,0.113193,0.139431,0.187521,0.258703,0.304078,0.355812,0.457158,0.50889
1644,392,Japan,21625,Iwaki,68,37.05,140.88333,0.103607,0.111875,0.1208,0.13578,0.22511,0.360161,0.342856,0.34983,0.355785,0.349057,0.342937
1645,380,Italy,21572,Modena,66,44.64783,10.92539,0.206836,0.232244,0.265143,0.286009,0.290238,0.302958,0.328225,0.342473,0.355774,0.369708,0.374556
1646,356,India,21229,Dewas,,22.96667,76.06667,0.02752,0.034086,0.050324,0.080846,0.157113,0.226449,0.285283,0.318932,0.355513,0.442837,0.49286
1647,218,Ecuador,20912,Santo Domingo,,-0.253431,-79.169555,0.003019,0.007937,0.020863,0.054851,0.11158,0.186129,0.267142,0.30958,0.355471,0.429996,0.464097
1648,156,China,20799,Zhuozhou,38,39.484559,115.978268,0.012001,0.020743,0.035849,0.061964,0.107087,0.185097,0.25767,0.302882,0.355461,0.436875,0.45647
1649,404,Kenya,21706,Kisumu,,-0.10221,34.76171,0.012103,0.020942,0.036992,0.155711,0.192874,0.199226,0.265698,0.306845,0.355089,0.512511,0.619456
1650,840,USA,23095,Pensacola,,30.42131,-87.21691,0.08355,0.12889,0.1677,0.216858,0.255108,0.324178,0.340483,0.348942,0.355041,0.379003,0.39534
1651,608,Philippines,22089,Batangas City,,13.75729,121.058643,0.062651,0.083466,0.109342,0.144178,0.185758,0.248458,0.306351,0.329467,0.354667,0.427423,0.473301
1652,31,Azerbaijan,20056,Sumquayit,,40.58972,49.66861,0.020232,0.058353,0.126719,0.195437,0.237534,0.285714,0.313,0.332764,0.354086,0.402803,0.427338
1653,840,USA,22921,Asheville,,35.579862,-82.55581,0.058671,0.068685,0.073079,0.102592,0.112363,0.222876,0.282307,0.31773,0.354028,0.400489,0.41789
1654,818,Egypt,22815,Al-Ismailiyah,,30.60427,32.27225,0.077633,0.115289,0.144849,0.167163,0.227075,0.268312,0.308419,0.330673,0.353957,0.422096,0.471454
1655,250,France,20990,Rennes,,48.11198,-1.67429,0.123363,0.160306,0.212149,0.233193,0.245993,0.276722,0.312906,0.332911,0.353897,0.384653,0.396358
1656,356,India,21271,Hisar,,29.16667,75.71667,0.034808,0.058122,0.086842,0.133475,0.17794,0.256745,0.303891,0.328225,0.353859,0.431482,0.480164
1657,356,India,204983,Roorkee,,29.866667,77.883333,0.032676,0.044823,0.061031,0.085229,0.102169,0.151151,0.231713,0.287108,0.35357,0.469343,0.52255
1658,682,Saudi Arabia,22417,Hafar al-Batin,,28.425078,45.96883,0.004819,0.01066,0.023575,0.052149,0.11533,0.193156,0.272984,0.314175,0.35338,0.40887,0.433281
1659,408,Dem. People's Republic of Korea,21725,Wonsan,,39.15278,127.44361,0.176,0.150066,0.221983,0.251252,0.28577,0.312312,0.331994,0.342296,0.353043,0.381265,0.396445
1660,840,USA,22919,Antioch,,38,-121.81,0.003784,0.008544,0.019289,0.043556,0.098332,0.218914,0.279326,0.315528,0.35283,0.400042,0.417429
1661,834,United Republic of Tanzania,23558,Songea,,-10.68333,35.65,0.000719,0.002123,0.0074,0.021927,0.057523,0.089915,0.174178,0.249334,0.352781,0.596538,0.740225
1662,840,USA,23072,Montgomery,,32.372034,-86.304457,0.110198,0.142443,0.126964,0.178592,0.190579,0.198332,0.265842,0.307785,0.352496,0.405809,0.423485
1663,156,China,23755,Macheng,38,31.17833,115.03194,0.013369,0.024087,0.043393,0.078184,0.140848,0.253777,0.30108,0.325571,0.352419,0.411351,0.429674
1664,484,Mexico,21835,Córdoba,,18.88333,-96.93333,0.037398,0.053948,0.08879,0.114652,0.238791,0.277908,0.31632,0.333734,0.352346,0.398494,0.420098
1665,76,Brazil,20212,Franca,,-20.53861,-47.40083,0.026629,0.046795,0.085969,0.142886,0.217019,0.281744,0.31277,0.332765,0.351926,0.380831,0.391478
1666,356,India,21213,Chandrapur,,19.95,79.3,0.040389,0.05069,0.073049,0.112471,0.216251,0.284739,0.318221,0.334791,0.351869,0.422142,0.469726
1667,887,Yemen,23743,Dhamar,,14.54274,44.40514,0.009346,0.012991,0.018055,0.031003,0.061896,0.113597,0.200472,0.266324,0.351039,0.525606,0.612942
1668,356,India,21225,Darbhanga,,26.16667,85.9,0.083675,0.101694,0.12964,0.17292,0.2153,0.263779,0.305121,0.327505,0.350958,0.426298,0.474384
1669,156,China,20725,Xianning,38,29.835577,114.330269,0.009637,0.019559,0.039688,0.080547,0.163441,0.331707,0.340425,0.34487,0.350448,0.392874,0.410279
1670,643,Russian Federation,22225,Arkhangelsk,,64.56,40.5333333,0.20441,0.266407,0.34502,0.389349,0.408269,0.362057,0.348706,0.350832,0.3502,0.348046,0.348728
1671,643,Russian Federation,22311,Nizhny Tagil,,57.91944,59.965,0.310697,0.343492,0.378992,0.403335,0.43092,0.39777,0.362807,0.357164,0.349705,0.343298,0.343947
1672,724,Spain,22526,Bilbao,,43.26271,-2.92528,0.227488,0.294069,0.403948,0.43152,0.375832,0.352662,0.351171,0.351865,0.349633,0.349414,0.35276
1673,356,India,204955,Deoghar,,24.488619,86.699041,0.025083,0.034368,0.04423,0.058054,0.083792,0.110525,0.195291,0.262384,0.349481,0.487731,0.54318
1674,76,Brazil,20263,Ponta Grossa,,-25.095,-50.16194,0.042875,0.077035,0.111556,0.171051,0.215809,0.266164,0.304388,0.327145,0.349363,0.38041,0.391059
1675,276,Germany,204410,Wuppertal,,51.26667,7.18333,0.364456,0.416019,0.41822,0.394529,0.380969,0.367711,0.351892,0.349973,0.349306,0.350139,0.353273
1676,156,China,895000430,Shenmu,38,38.8341,110.4847,0.0065,0.009979,0.015317,0.023514,0.036093,0.122179,0.275152,0.313036,0.349271,0.415636,0.434198
1677,156,China,23807,Wuchuan ,38,21.431015,110.776222,0.003953,0.00945,0.022584,0.053988,0.129026,0.308436,0.332153,0.339942,0.348873,0.393585,0.411037
1678,643,Russian Federation,22262,Kaluga,,54.5293,36.27542,0.094478,0.142533,0.213459,0.271036,0.311859,0.33067,0.325066,0.33765,0.34875,0.354239,0.354978
1679,356,India,21263,Habra,,22.83444,88.6275,0.043928,0.063173,0.09084,0.126791,0.191558,0.250374,0.296546,0.32173,0.348366,0.425963,0.47403
1680,156,China,23850,Leping,38,28.971963,117.128335,0.00311,0.00644,0.013331,0.027601,0.057135,0.232458,0.284411,0.314596,0.348096,0.412037,0.430425
1681,76,Brazil,20184,Blumenau,,-26.91944,-49.06611,0.022627,0.045772,0.085046,0.143512,0.181394,0.241343,0.294356,0.321083,0.347831,0.382215,0.392936
1682,458,Malaysia,21806,Kota Bharu,,6.133333,102.25,0.026388,0.046507,0.089613,0.170879,0.227209,0.251779,0.296996,0.32258,0.347673,0.405155,0.432365
